work_year,experience_level,salary_in_usd,remote_ratio,company_size,FL,FT,PT
2025,2,115000,0,2,0,1,0
2024,3,259700,100,2,0,1,0
2025,3,140000,100,2,0,1,0
2025,3,356500,0,2,0,1,0
2025,3,170000,100,2,0,1,0
2024,3,67500,0,2,0,1,0
2024,3,150000,100,2,0,1,0
2025,3,100900,100,2,0,1,0
2024,1,200000,0,2,0,1,0
2024,3,75200,0,2,0,1,0
2025,3,97000,100,2,0,1,0
2024,2,260100,100,2,0,1,0
2024,3,294000,0,2,0,1,0
2025,3,244000,100,2,0,1,0
2025,3,85000,0,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,3,178200,0,2,0,1,0
2025,2,97097,0,2,0,1,0
2025,3,117000,0,2,0,1,0
2024,3,185000,0,3,0,1,0
2024,2,287500,0,2,0,1,0
2025,1,57810,0,2,0,1,0
2025,2,95200,100,2,0,1,0
2025,1,95717,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,4,251000,0,2,0,1,0
2024,3,128000,0,2,0,1,0
2025,4,220000,0,2,0,1,0
2024,1,31250,0,2,0,1,0
2024,3,119700,0,2,0,1,0
2023,3,95000,100,2,0,1,0
2025,3,240000,0,2,0,1,0
2025,3,213000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2025,3,175800,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,1,56250,0,2,0,1,0
2024,3,85000,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2025,3,236800,100,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,128000,0,2,0,1,0
2025,3,100000,0,2,0,1,0
2024,3,399600,0,2,0,1,0
2024,3,210000,0,2,0,1,0
2024,3,203940,0,2,0,1,0
2025,3,117300,0,3,0,1,0
2025,3,405000,0,2,0,1,0
2024,1,137750,0,2,0,1,0
2023,3,185900,0,2,0,1,0
2025,3,114750,0,2,0,1,0
2024,3,339250,0,2,0,1,0
2024,3,251000,0,2,0,1,0
2025,2,145000,0,2,0,1,0
2025,2,167800,0,2,0,1,0
2025,1,94800,100,2,0,1,0
2024,2,122700,0,2,0,1,0
2024,2,80845,0,2,0,1,0
2025,3,171500,0,2,0,1,0
2024,2,203000,0,2,0,1,0
2024,3,332000,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2025,4,350000,0,2,0,1,0
2025,2,122292,0,2,0,1,0
2024,3,337250,0,2,0,1,0
2024,3,189800,0,2,0,1,0
2025,3,187000,100,2,0,1,0
2025,3,175000,0,2,0,1,0
2025,3,175800,0,2,0,1,0
2024,3,166000,100,2,0,1,0
2024,2,92000,100,2,0,1,0
2024,3,112000,0,2,0,1,0
2025,3,165000,0,2,0,1,0
2024,2,109100,0,2,0,1,0
2024,3,465000,0,2,0,1,0
2025,4,350000,0,2,0,1,0
2024,2,310000,0,2,0,1,0
2024,2,194000,0,2,0,1,0
2023,3,102000,0,2,0,1,0
2024,2,195000,0,2,0,1,0
2024,1,72500,100,2,0,1,0
2025,3,146200,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,2,173000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,1,46000,0,2,0,1,0
2024,3,337250,0,2,0,1,0
2024,2,275000,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2025,3,153925,0,2,0,1,0
2025,3,225000,0,2,0,1,0
2025,2,200000,0,2,0,1,0
2025,1,65490,100,2,0,1,0
2024,3,167200,0,2,0,1,0
2025,3,96600,0,2,0,1,0
2024,2,120000,0,2,0,1,0
2025,3,164500,0,2,0,1,0
2025,2,74799,0,2,0,1,0
2025,2,220000,0,2,0,1,0
2025,3,95000,0,2,0,1,0
2025,2,148000,0,2,0,1,0
2024,2,355000,0,2,0,1,0
2024,3,184000,100,2,0,1,0
2023,3,90000,0,2,0,1,0
2024,2,112300,0,2,0,1,0
2024,3,163202,0,2,0,1,0
2023,3,104000,100,2,0,1,0
2024,3,126500,0,2,0,1,0
2025,3,294000,0,2,0,1,0
2025,2,137800,0,2,0,1,0
2025,2,87990,0,2,0,1,0
2025,3,143000,0,2,0,1,0
2025,3,117200,0,2,0,1,0
2025,3,252800,100,2,0,1,0
2024,2,127300,0,2,0,1,0
2025,1,50200,0,3,0,1,0
2024,2,117000,0,3,0,1,0
2025,2,85150,0,2,0,1,0
2024,3,110900,0,2,0,1,0
2023,3,142200,0,2,0,1,0
2024,3,175000,100,2,0,1,0
2024,3,187000,0,2,0,1,0
2025,2,161456,0,2,0,1,0
2025,2,136000,0,3,0,1,0
2025,2,198000,0,2,0,1,0
2025,2,36833,0,2,0,1,0
2024,3,265800,100,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,3,162100,100,2,0,1,0
2024,3,135000,0,2,0,1,0
2024,2,125000,0,2,0,1,0
2024,2,143100,0,2,0,1,0
2025,3,152700,0,2,0,1,0
2024,3,221000,0,2,0,1,0
2025,3,145000,0,2,0,1,0
2025,3,128360,0,2,0,1,0
2025,1,26526,0,2,0,1,0
2024,3,196000,0,2,0,1,0
2024,3,185000,0,2,0,1,0
2024,2,123000,0,2,0,1,0
2025,2,350000,0,2,0,1,0
2025,4,150000,100,2,0,1,0
2025,2,173000,0,2,0,1,0
2025,3,201000,100,2,0,1,0
2024,2,153200,100,2,0,1,0
2024,3,79666,100,2,0,1,0
2021,3,150000,100,2,0,1,0
2025,3,141000,0,2,0,1,0
2025,3,137600,0,2,0,1,0
2024,2,95761,0,2,0,1,0
2024,2,250000,0,2,0,1,0
2025,2,133870,0,2,0,1,0
2024,3,111400,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2024,3,140000,0,2,0,1,0
2024,2,145000,100,2,0,1,0
2024,2,56811,0,2,0,1,0
2025,2,50330,0,2,0,1,0
2024,3,113145,100,2,0,1,0
2024,2,250000,0,2,0,1,0
2025,3,340000,0,2,0,1,0
2022,3,136100,0,2,0,1,0
2024,3,195500,0,2,0,1,0
2023,3,170045,0,2,0,1,0
2025,3,104700,0,2,0,1,0
2025,3,286000,0,2,0,1,0
2024,3,120700,0,2,0,1,0
2023,1,85256,0,2,0,1,0
2024,1,720000,0,2,0,1,0
2025,3,168000,0,2,0,1,0
2025,2,210000,0,2,0,1,0
2024,3,178250,0,2,0,1,0
2025,3,94736,0,2,0,1,0
2025,3,74285,0,2,0,1,0
2025,3,271000,100,2,0,1,0
2025,3,109450,0,2,0,1,0
2024,3,202000,0,2,0,1,0
2025,3,123700,100,2,0,1,0
2025,1,151800,0,2,0,1,0
2025,2,166810,100,2,0,1,0
2024,3,95000,100,2,0,1,0
2024,2,82500,0,2,0,1,0
2024,3,252000,0,2,0,1,0
2024,3,140000,0,2,0,1,0
2024,1,96800,0,2,0,1,0
2024,2,276000,0,2,0,1,0
2025,3,169700,0,2,0,1,0
2024,3,235680,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,3,177215,100,2,0,1,0
2023,3,172200,0,2,0,1,0
2025,3,265080,0,2,0,1,0
2023,3,106000,0,2,0,1,0
2025,3,250000,0,2,0,1,0
2025,3,175000,0,2,0,1,0
2025,3,168400,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2024,3,170000,0,2,0,1,0
2025,3,300105,0,2,0,1,0
2024,3,110000,0,2,0,1,0
2024,3,195000,100,2,0,1,0
2023,3,151800,100,2,0,1,0
2024,3,208672,100,2,0,1,0
2024,2,145000,0,2,0,1,0
2025,2,152857,100,2,0,1,0
2025,3,162000,0,2,0,1,0
2024,3,158000,100,2,0,1,0
2025,1,107122,0,2,0,1,0
2025,3,158600,0,2,0,1,0
2024,1,58717,0,2,0,1,0
2025,2,77500,0,2,0,1,0
2025,3,310500,0,2,0,1,0
2023,3,160000,100,2,0,1,0
2025,3,160000,100,2,0,1,0
2024,3,215000,0,2,0,1,0
2024,3,112000,0,2,0,1,0
2025,3,126000,0,2,0,1,0
2025,2,350000,0,2,0,1,0
2025,3,214032,0,2,0,1,0
2025,2,180800,0,2,0,1,0
2024,3,355000,0,2,0,1,0
2025,2,177000,0,2,0,1,0
2025,2,290000,0,2,0,1,0
2025,2,271400,0,2,0,1,0
2024,2,120000,0,2,0,1,0
2024,2,170000,100,2,0,1,0
2025,2,123250,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2022,2,110000,0,2,0,1,0
2025,3,125000,0,2,0,1,0
2024,2,54000,100,2,0,1,0
2024,3,173000,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2025,3,98480,0,2,0,1,0
2025,3,231000,0,2,0,1,0
2024,2,89600,0,3,0,1,0
2025,1,80000,0,2,0,1,0
2024,2,99190,0,2,0,1,0
2024,2,64900,0,2,0,1,0
2024,2,279400,0,2,0,1,0
2023,2,199700,0,2,0,1,0
2025,2,170000,0,2,0,1,0
2024,2,37500,0,2,0,1,0
2024,2,120000,0,2,0,1,0
2024,2,188856,0,2,0,1,0
2024,3,121600,100,2,0,1,0
2025,2,150000,0,2,0,1,0
2025,3,215270,100,2,0,1,0
2025,2,98300,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2024,3,180000,100,2,0,1,0
2025,3,153000,100,2,0,1,0
2025,2,95000,0,2,0,1,0
2024,2,140000,0,2,0,1,0
2025,2,141394,0,2,0,1,0
2024,3,59100,100,2,0,1,0
2024,2,212800,0,3,0,1,0
2025,2,131000,100,2,0,1,0
2025,3,187000,0,2,0,1,0
2024,1,190000,0,2,0,1,0
2025,3,168000,0,2,0,1,0
2025,3,166000,0,2,0,1,0
2025,3,120000,100,2,0,1,0
2025,3,110000,100,2,0,1,0
2025,3,144200,0,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,3,230000,0,2,0,1,0
2024,3,133100,0,2,0,1,0
2025,3,184672,0,2,0,1,0
2024,3,175000,100,2,0,1,0
2025,4,440190,0,2,0,1,0
2025,2,155000,0,2,0,1,0
2025,3,168700,0,2,0,1,0
2024,1,122000,0,2,0,1,0
2025,2,95295,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2024,3,158130,100,2,0,1,0
2025,3,110000,0,2,0,1,0
2025,2,192400,0,2,0,1,0
2024,2,117000,100,2,0,1,0
2024,3,149000,0,2,0,1,0
2024,3,212000,0,2,0,1,0
2025,2,113271,0,2,0,1,0
2023,3,125000,0,2,0,1,0
2024,3,80000,100,2,0,1,0
2025,1,178392,0,2,0,1,0
2024,3,142000,0,2,0,1,0
2023,3,134960,50,2,0,1,0
2024,2,103500,100,2,0,1,0
2024,3,264480,0,2,0,1,0
2024,3,465000,0,2,0,1,0
2024,3,142000,0,2,0,1,0
2023,3,225000,0,2,0,1,0
2024,3,207000,0,2,0,1,0
2024,2,135000,100,2,0,1,0
2024,3,183000,100,2,0,1,0
2025,3,142320,0,2,0,1,0
2024,2,119808,0,2,0,1,0
2025,2,295000,0,2,0,1,0
2025,2,169000,0,2,0,1,0
2025,3,180000,100,2,0,1,0
2024,3,226000,0,2,0,1,0
2025,3,363000,0,2,0,1,0
2025,2,155037,100,2,0,1,0
2025,4,156400,0,2,0,1,0
2024,2,129851,0,2,0,1,0
2024,2,132000,0,2,0,1,0
2024,2,123200,0,2,0,1,0
2025,3,158400,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2024,3,102300,0,2,0,1,0
2024,2,55955,0,2,0,1,0
2024,1,437502,0,2,0,1,0
2025,3,101500,0,2,0,1,0
2024,3,234000,0,2,0,1,0
2024,3,139400,0,2,0,1,0
2025,2,151440,0,2,0,1,0
2024,3,176446,0,2,0,1,0
2024,3,355000,0,2,0,1,0
2024,2,112000,0,2,0,1,0
2025,3,130830,0,2,0,1,0
2025,3,124000,0,2,0,1,0
2025,3,107300,0,2,0,1,0
2024,3,86840,100,2,0,1,0
2024,3,265000,0,2,0,1,0
2024,2,118800,0,2,0,1,0
2025,3,252500,100,2,0,1,0
2024,1,74500,0,2,0,1,0
2024,3,91500,0,2,0,1,0
2025,3,101052,0,2,0,1,0
2025,3,127300,0,2,0,1,0
2025,3,145000,100,2,0,1,0
2024,3,247300,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2025,3,132000,100,2,0,1,0
2025,3,218030,0,2,0,1,0
2021,2,90734,50,3,0,1,0
2024,3,69400,0,2,0,1,0
2024,2,128544,0,2,0,1,0
2024,4,267500,0,2,0,1,0
2025,1,65000,100,2,0,1,0
2025,2,70000,0,2,0,1,0
2024,3,178200,0,2,0,1,0
2025,2,230000,0,2,0,1,0
2025,3,108100,0,2,0,1,0
2024,3,75000,0,2,0,1,0
2024,1,106400,0,2,0,1,0
2024,2,150000,0,2,0,1,0
2023,3,116000,100,2,0,1,0
2025,3,82105,0,2,0,1,0
2025,3,201840,100,2,0,1,0
2020,2,35735,50,3,0,1,0
2025,2,173800,100,2,0,1,0
2024,3,265000,0,2,0,1,0
2025,3,90000,0,2,0,1,0
2024,3,235000,0,2,0,1,0
2024,1,37000,0,2,0,1,0
2025,3,230000,0,2,0,1,0
2024,3,180000,0,2,0,1,0
2025,3,196000,0,2,0,1,0
2025,3,145000,0,2,0,1,0
2025,3,136100,0,2,0,1,0
2022,3,37824,0,2,0,1,0
2025,3,211000,0,2,0,1,0
2024,3,113210,0,2,0,1,0
2024,3,302000,0,2,0,1,0
2025,2,163000,0,2,0,1,0
2024,4,237500,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2025,2,64527,0,2,0,1,0
2025,2,225000,0,2,0,1,0
2025,3,175800,0,2,0,1,0
2025,2,162000,100,2,0,1,0
2025,2,405000,0,2,0,1,0
2023,3,174350,0,2,0,1,0
2024,2,150000,0,2,0,1,0
2025,2,100000,100,2,0,1,0
2024,3,158000,0,2,0,1,0
2023,2,68274,0,2,0,1,0
2024,3,184000,0,2,0,1,0
2025,3,170000,100,2,0,1,0
2025,2,150000,100,2,0,1,0
2023,2,166000,0,2,0,1,0
2025,1,113200,100,2,0,1,0
2024,2,104960,0,2,0,1,0
2025,3,42947,0,2,0,1,0
2025,3,182780,0,2,0,1,0
2024,1,107000,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2024,3,245000,0,2,0,1,0
2024,3,251250,0,2,0,1,0
2025,3,151300,0,2,0,1,0
2024,3,250000,0,2,0,1,0
2025,3,115000,0,2,0,1,0
2024,3,170000,0,2,0,1,0
2024,3,97335,0,2,0,1,0
2025,2,109350,0,2,0,1,0
2024,3,140000,0,2,0,1,0
2025,3,222300,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2025,3,220000,0,2,0,1,0
2025,4,314000,0,2,0,1,0
2024,3,160000,100,2,0,1,0
2025,3,146900,0,2,0,1,0
2025,3,191500,0,2,0,1,0
2024,4,170000,0,2,0,1,0
2024,2,200000,0,2,0,1,0
2023,2,175000,0,2,0,1,0
2024,3,158076,100,2,0,1,0
2025,2,80000,0,2,0,1,0
2024,2,195500,0,2,0,1,0
2023,3,278700,0,2,0,1,0
2025,3,236900,0,2,0,1,0
2025,2,135000,0,2,0,1,0
2024,3,56000,100,3,0,1,0
2024,3,163000,0,2,0,1,0
2024,3,157100,0,2,0,1,0
2023,3,156560,100,2,0,1,0
2025,3,119000,0,2,0,1,0
2024,3,171903,0,2,0,1,0
2025,3,164000,0,2,0,1,0
2025,2,115000,0,2,0,1,0
2025,1,235000,0,2,0,1,0
2025,3,218100,0,2,0,1,0
2025,2,178200,0,2,0,1,0
2025,3,173000,0,2,0,1,0
2024,3,173000,0,2,0,1,0
2025,1,56000,100,2,0,1,0
2023,3,330000,0,2,0,1,0
2024,3,166000,0,2,0,1,0
2025,4,226185,0,2,0,1,0
2025,2,260000,0,2,0,1,0
2022,3,153000,100,2,0,1,0
2024,1,112000,0,2,0,1,0
2024,3,143100,0,2,0,1,0
2025,1,80000,0,2,0,1,0
2024,2,163200,0,2,0,1,0
2025,3,231000,0,2,0,1,0
2025,3,198600,0,2,0,1,0
2025,2,141200,0,2,0,1,0
2025,4,256000,0,2,0,1,0
2025,3,115000,100,2,0,1,0
2023,2,100000,100,2,0,1,0
2024,2,90000,0,2,0,1,0
2024,2,70000,50,1,0,0,1
2024,3,165500,0,2,0,1,0
2025,3,172000,0,2,0,1,0
2024,3,190000,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2024,3,419750,0,2,0,1,0
2025,3,165000,0,2,0,1,0
2024,2,65000,0,2,0,1,0
2024,3,239000,0,2,0,1,0
2024,3,241500,0,2,0,1,0
2024,2,160000,0,2,0,1,0
2025,3,132000,0,2,0,1,0
2025,2,99600,0,2,0,1,0
2025,2,164000,0,2,0,1,0
2024,2,200400,0,2,0,1,0
2025,1,98000,0,2,0,1,0
2025,2,126000,0,2,0,1,0
2025,4,212000,0,2,0,1,0
2025,3,184000,0,2,0,1,0
2025,3,130920,0,2,0,1,0
2025,3,194500,0,2,0,1,0
2024,2,129000,0,2,0,1,0
2025,3,193725,0,2,0,1,0
2022,3,180000,0,2,0,1,0
2025,2,124200,100,2,0,1,0
2025,1,120000,50,2,0,1,0
2025,3,215800,0,2,0,1,0
2025,1,215400,0,2,0,1,0
2025,3,198000,0,2,0,1,0
2024,2,86000,0,2,0,1,0
2025,2,108000,0,2,0,1,0
2024,3,146000,0,2,0,1,0
2024,3,92700,0,2,0,1,0
2025,2,153600,100,2,0,1,0
2025,3,194852,100,2,0,1,0
2025,2,91200,0,2,0,1,0
2024,2,16000,100,2,0,1,0
2025,2,160000,0,2,0,1,0
2024,1,194500,0,2,0,1,0
2025,3,264000,0,2,0,1,0
2024,3,419750,0,2,0,1,0
2025,3,186000,0,2,0,1,0
2024,3,226000,0,2,0,1,0
2024,3,75600,0,2,0,1,0
2023,2,165000,0,2,0,1,0
2025,2,180000,0,2,0,1,0
2025,2,78000,0,2,0,1,0
2025,3,225000,0,2,0,1,0
2025,3,200000,0,2,0,1,0
2024,2,158000,0,2,0,1,0
2025,3,224100,0,2,0,1,0
2024,3,152000,0,2,0,1,0
2025,3,120000,100,2,0,1,0
2023,3,124000,0,2,0,1,0
2024,3,250000,0,2,0,1,0
2024,3,200000,100,2,0,1,0
2025,3,101500,0,2,0,1,0
2025,2,252000,0,2,0,1,0
2024,2,122062,100,2,0,1,0
2024,2,100000,0,2,0,1,0
2024,3,127777,100,2,0,1,0
2024,3,90000,100,2,0,1,0
2025,3,180870,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,2,192000,0,2,0,1,0
2024,3,136800,0,2,0,1,0
2024,3,130000,100,2,0,1,0
2025,3,234000,0,2,0,1,0
2024,3,140000,100,2,0,1,0
2025,3,23311,0,2,0,1,0
2025,2,95000,0,2,0,1,0
2024,2,108000,100,2,0,1,0
2024,2,263000,0,2,0,1,0
2025,2,219650,100,2,0,1,0
2025,2,102523,100,2,0,1,0
2025,1,163500,0,2,0,1,0
2024,2,222200,0,3,0,1,0
2024,3,140130,0,2,0,1,0
2025,3,188640,0,2,0,1,0
2024,3,234000,0,2,0,1,0
2023,2,90000,0,2,0,1,0
2024,2,149040,0,2,0,1,0
2024,2,56200,0,2,0,1,0
2024,3,211500,0,2,0,1,0
2024,3,207993,100,2,0,1,0
2025,2,64500,0,2,0,1,0
2024,3,80000,100,2,0,1,0
2024,2,96000,0,2,0,1,0
2025,2,114999,0,2,0,1,0
2023,3,67000,100,2,0,1,0
2025,3,405000,0,2,0,1,0
2024,2,153000,0,2,0,1,0
2024,3,149000,100,2,0,1,0
2024,3,133700,0,2,0,1,0
2025,3,275000,0,2,0,1,0
2025,3,80000,0,2,0,1,0
2024,3,101100,100,2,0,1,0
2024,2,155000,0,2,0,1,0
2024,3,163200,0,2,0,1,0
2024,3,165384,0,2,0,1,0
2025,3,110000,100,2,0,1,0
2025,3,176000,0,2,0,1,0
2024,3,175000,100,2,0,1,0
2025,2,230000,0,2,0,1,0
2024,3,70000,0,2,0,1,0
2024,3,117200,0,2,0,1,0
2024,2,395000,0,2,0,1,0
2024,3,91520,0,2,0,1,0
2024,2,222200,0,3,0,1,0
2024,2,142307,100,2,0,1,0
2024,2,135000,0,2,0,1,0
2025,4,132500,0,2,0,1,0
2024,2,75000,100,2,0,1,0
2025,2,69000,0,2,0,1,0
2025,2,204600,0,2,0,1,0
2024,3,289400,100,2,0,1,0
2025,1,92900,0,2,0,1,0
2025,3,156192,100,2,0,1,0
2025,2,200000,100,2,0,1,0
2025,2,125000,0,2,0,1,0
2024,3,144650,100,2,0,1,0
2025,3,246344,0,2,0,1,0
2024,3,132604,0,2,0,1,0
2025,3,143500,0,2,0,1,0
2024,3,150000,0,2,0,1,0
2025,3,150000,100,2,0,1,0
2025,3,162000,0,2,0,1,0
2024,2,112660,0,2,0,1,0
2024,1,110400,0,2,0,1,0
2024,3,185000,0,2,0,1,0
2024,3,350000,0,2,0,1,0
2024,2,62500,0,2,0,1,0
2025,3,265000,0,2,0,1,0
2024,2,80000,0,2,0,1,0
2024,2,120000,0,2,0,1,0
2025,2,200000,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2025,2,212800,0,3,0,1,0
2024,2,184800,0,2,0,1,0
2024,3,203620,0,2,0,1,0
2025,3,162000,0,2,0,1,0
2025,3,166000,0,2,0,1,0
2025,2,100000,0,2,0,1,0
2024,2,64000,100,2,0,1,0
2024,3,313000,0,2,0,1,0
2025,4,300000,0,2,0,1,0
2024,4,215000,0,2,0,1,0
2024,3,151000,0,2,0,1,0
2025,3,82160,0,2,0,1,0
2024,2,222200,0,3,0,1,0
2024,3,192500,0,2,0,1,0
2024,3,250200,0,2,0,1,0
2024,2,172000,0,2,0,1,0
2025,3,119200,100,2,0,1,0
2024,2,159832,0,2,0,1,0
2025,3,241000,0,2,0,1,0
2025,3,145000,0,2,0,1,0
2023,3,204500,0,2,0,1,0
2022,3,116250,100,2,0,1,0
2025,4,230800,0,2,0,1,0
2024,3,113580,0,2,0,1,0
2024,3,218500,0,2,0,1,0
2024,3,209720,0,2,0,1,0
2023,3,150000,100,2,0,1,0
2024,3,112715,0,2,0,1,0
2025,3,75000,100,2,0,1,0
2025,2,129000,0,2,0,1,0
2025,2,130000,0,2,0,1,0
2024,3,120000,100,2,0,1,0
2025,2,130000,0,2,0,1,0
2024,2,131500,0,2,0,1,0
2024,3,258750,0,2,0,1,0
2025,2,186000,0,2,0,1,0
2025,3,159000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2025,2,137000,0,2,0,1,0
2025,1,34091,0,2,0,1,0
2025,3,113924,0,2,0,1,0
2025,3,115000,0,2,0,1,0
2024,3,253000,100,2,0,1,0
2025,3,93500,0,2,0,1,0
2024,3,280000,100,2,0,1,0
2024,3,112500,100,2,0,1,0
2025,1,104600,0,2,0,1,0
2024,2,100064,0,2,0,1,0
2025,1,120000,0,2,0,1,0
2024,3,355000,0,2,0,1,0
2023,3,159100,0,3,0,1,0
2025,3,217200,0,2,0,1,0
2025,2,190000,0,2,0,1,0
2025,1,88670,0,2,0,1,0
2025,1,135000,0,2,0,1,0
2024,4,113840,0,2,0,1,0
2024,2,140000,100,2,0,1,0
2025,3,179900,0,2,0,1,0
2022,3,195400,100,3,0,1,0
2025,3,118900,0,3,0,1,0
2025,2,116150,0,2,0,1,0
2025,3,132800,0,2,0,1,0
2025,3,174980,0,2,0,1,0
2025,2,108000,100,2,0,1,0
2023,2,103000,0,2,0,1,0
2025,3,253200,0,2,0,1,0
2024,3,111260,100,2,0,1,0
2025,3,75880,0,2,0,1,0
2025,3,198800,0,2,0,1,0
2024,2,142000,0,2,0,1,0
2024,4,191400,0,2,0,1,0
2024,3,49835,0,2,0,1,0
2024,3,22300,0,2,0,1,0
2024,3,167500,0,2,0,1,0
2025,2,151440,100,2,0,1,0
2024,3,199700,0,2,0,1,0
2025,3,196900,0,2,0,1,0
2022,2,61989,0,3,0,1,0
2024,3,309000,0,2,0,1,0
2024,2,84813,0,2,0,1,0
2025,1,119000,0,2,0,1,0
2023,3,227000,100,2,0,1,0
2024,3,175000,100,2,0,1,0
2024,3,215000,0,2,0,1,0
2025,1,137750,0,2,0,1,0
2024,2,88400,0,2,0,1,0
2025,3,92400,0,2,0,1,0
2024,1,65820,0,2,0,1,0
2024,3,167000,100,2,0,1,0
2025,3,188000,0,2,0,1,0
2024,3,127260,0,2,0,1,0
2024,2,155000,0,2,0,1,0
2023,3,75000,0,2,0,1,0
2024,3,335000,0,2,0,1,0
2024,3,94200,0,2,0,1,0
2024,2,183000,0,2,0,1,0
2025,3,129300,0,3,0,1,0
2025,3,83250,0,2,0,1,0
2025,2,120000,0,2,0,1,0
2024,3,177961,0,2,0,1,0
2024,3,234000,0,2,0,1,0
2024,3,164379,100,2,0,1,0
2025,2,200000,0,2,0,1,0
2024,3,144300,100,2,0,1,0
2025,3,184300,0,2,0,1,0
2024,3,256500,0,2,0,1,0
2025,3,136000,0,2,0,1,0
2025,3,240000,0,2,0,1,0
2024,3,129960,0,2,0,1,0
2024,3,120000,0,2,0,1,0
2024,3,191100,0,2,0,1,0
2024,2,251000,0,2,0,1,0
2024,2,200000,0,2,0,1,0
2024,3,158200,0,2,0,1,0
2025,3,178484,0,2,0,1,0
2025,2,465000,0,2,0,1,0
2025,3,105000,0,2,0,1,0
2024,3,58750,0,2,0,1,0
2025,2,98400,100,2,0,1,0
2024,2,185854,0,2,0,1,0
2024,2,185000,0,2,0,1,0
2023,3,115000,100,2,0,1,0
2025,3,136000,0,3,0,1,0
2025,3,190000,0,2,0,1,0
2025,3,104000,0,2,0,1,0
2025,3,175000,100,2,0,1,0
2022,3,231250,100,2,0,1,0
2024,2,137750,0,2,0,1,0
2024,2,75000,0,2,0,1,0
2024,4,214500,0,2,0,1,0
2024,2,204000,0,2,0,1,0
2023,3,110600,0,2,0,1,0
2023,3,183000,0,2,0,1,0
2025,1,46000,0,2,0,1,0
2024,3,191857,0,2,0,1,0
2025,3,108000,100,2,0,1,0
2023,3,148750,0,2,0,1,0
2023,3,140100,0,2,0,1,0
2025,2,290000,0,2,0,1,0
2025,3,140000,0,2,0,1,0
2024,3,146000,0,2,0,1,0
2024,2,230000,0,2,0,1,0
2024,1,180000,0,2,0,1,0
2025,3,148000,0,2,0,1,0
2023,2,38915,50,2,0,1,0
2025,3,90000,0,2,0,1,0
2025,3,182300,0,2,0,1,0
2024,1,59500,0,2,0,1,0
2025,3,190200,0,2,0,1,0
2025,3,211750,0,2,0,1,0
2024,3,220000,100,2,0,1,0
2024,3,178200,0,2,0,1,0
2025,3,158113,0,2,0,1,0
2024,2,115000,100,2,0,1,0
2025,1,79700,0,2,0,1,0
2024,2,152000,0,2,0,1,0
2025,3,195700,0,2,0,1,0
2024,2,106700,0,2,0,1,0
2024,3,160000,0,2,0,1,0
2024,3,96428,0,2,0,1,0
2025,2,140000,100,2,0,1,0
2025,2,108000,0,2,0,1,0
2024,2,116000,0,2,0,1,0
2024,2,240240,0,2,0,1,0
2025,3,175500,0,2,0,1,0
2024,2,187000,100,2,0,1,0
2025,4,287650,100,2,0,1,0
2025,3,438454,100,2,0,1,0
2025,3,87700,0,2,0,1,0
2024,3,168000,0,2,0,1,0
2025,3,442100,0,2,0,1,0
2025,3,143100,0,2,0,1,0
2025,3,132000,0,2,0,1,0
2024,2,130769,100,2,0,1,0
2025,3,155000,0,2,0,1,0
2025,2,73500,0,2,0,1,0
2023,2,161000,100,2,0,1,0
2024,3,100000,0,2,0,1,0
2025,2,112500,0,2,0,1,0
2025,3,150000,0,2,0,1,0
2025,3,180000,0,2,0,1,0
2025,2,134620,100,2,0,1,0
2025,2,300000,0,2,0,1,0
2024,2,130365,0,2,0,1,0
2024,1,80000,0,2,0,1,0
2024,3,79269,100,2,0,1,0
2025,1,130000,0,2,0,1,0
2024,3,117000,0,2,0,1,0
2024,3,166500,0,2,0,1,0
2025,1,115000,0,2,0,1,0
2024,3,125760,0,2,0,1,0
